20170919_lin-04_GFP_spe-9 025 2017-09-24t2304	906	30	124		0.000	16736
20170919_lin-04_GFP_spe-9 025 2017-09-25t0248	843	29	128		0.000	16672
20170919_lin-04_GFP_spe-9 025 2017-09-25t0648	863	30	132		0.000	16800
20170919_lin-04_GFP_spe-9 025 2017-09-25t1049	876	29	136		0.000	16736
20170919_lin-04_GFP_spe-9 025 2017-09-25t1449	902	28	140		0.000	21152
20170919_lin-04_GFP_spe-9 025 2017-09-25t1848	871	30	144		0.000	21216
20170919_lin-04_GFP_spe-9 025 2017-09-25t2248	861	30	148		0.000	21024
20170919_lin-04_GFP_spe-9 025 2017-09-26t0252	827	29	152		0.000	16800
20170919_lin-04_GFP_spe-9 025 2017-09-26t0648	798	31	156		0.000	16736
20170919_lin-04_GFP_spe-9 025 2017-09-26t1048	801	30	160		0.000	16736
20170919_lin-04_GFP_spe-9 025 2017-09-26t1449	832	29	164		0.000	16672
20170919_lin-04_GFP_spe-9 025 2017-09-26t1849	824	30	168		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-21t2300	766	25	52		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-22t0300	774	25	56		0.000	16800
20170919_lin-04_GFP_spe-9 026 2017-09-22t0700	800	27	60		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-22t1111	832	28	64		0.000	16800
20170919_lin-04_GFP_spe-9 026 2017-09-22t1520	851	28	68		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-22t1848	907	29	72		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-22t2248	867	29	76		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-23t0304	888	31	80		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-23t0648	848	33	84		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-23t1048	887	31	88		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-23t1448	905	36	92		0.000	21152
20170919_lin-04_GFP_spe-9 026 2017-09-23t1848	882	30	96		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-23t2248	882	31	100		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-24t0248	914	30	104		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-24t0659	931	32	108		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-24t1120	846	33	112		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-24t1448	864	30	116		0.000	21024
20170919_lin-04_GFP_spe-9 026 2017-09-24t1848	891	31	120		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-24t2304	914	30	124		0.000	16672
20170919_lin-04_GFP_spe-9 026 2017-09-25t0248	903	34	128		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-25t0648	899	34	132		0.000	16800
20170919_lin-04_GFP_spe-9 026 2017-09-25t1049	928	33	136		0.000	16800
20170919_lin-04_GFP_spe-9 026 2017-09-25t1449	914	32	140		0.000	21088
20170919_lin-04_GFP_spe-9 026 2017-09-25t1848	948	33	144		0.000	21152
20170919_lin-04_GFP_spe-9 026 2017-09-25t2248	928	32	148		0.000	21152
20170919_lin-04_GFP_spe-9 026 2017-09-26t0252	913	31	152		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-26t0648	929	32	156		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-26t1048	914	31	160		0.000	16736
20170919_lin-04_GFP_spe-9 026 2017-09-26t1449	885	31	164		0.000	16608
20170919_lin-04_GFP_spe-9 026 2017-09-26t1849	856	31	168		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-21t2300	700	24	52		0.000	16736
20170919_lin-04_GFP_spe-9 027 2017-09-22t0300	751	23	56		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-22t0700	764	26	60		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-22t1111	808	25	64		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-22t1520	805	27	68		0.000	16544
20170919_lin-04_GFP_spe-9 027 2017-09-22t1848	802	28	72		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-22t2248	794	29	76		0.000	16544
20170919_lin-04_GFP_spe-9 027 2017-09-23t0304	861	28	80		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-23t0648	880	30	84		0.000	16544
20170919_lin-04_GFP_spe-9 027 2017-09-23t1048	882	32	88		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-23t1448	839	28	92		0.000	20960
20170919_lin-04_GFP_spe-9 027 2017-09-23t1848	826	29	96		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-23t2248	847	28	100		0.000	16544
20170919_lin-04_GFP_spe-9 027 2017-09-24t0248	838	29	104		0.000	16544
20170919_lin-04_GFP_spe-9 027 2017-09-24t0659	813	31	108		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-24t1120	852	29	112		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-24t1448	817	31	116		0.000	20960
20170919_lin-04_GFP_spe-9 027 2017-09-24t1848	863	28	120		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-24t2304	856	31	124		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-25t0248	884	31	128		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-25t0648	836	30	132		0.000	16608
20170919_lin-04_GFP_spe-9 027 2017-09-25t1049	849	28	136		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-25t1449	881	29	140		0.000	21024
20170919_lin-04_GFP_spe-9 027 2017-09-25t1848	872	29	144		0.000	21088
20170919_lin-04_GFP_spe-9 027 2017-09-25t2248	851	29	148		0.000	20960
20170919_lin-04_GFP_spe-9 027 2017-09-26t0252	861	32	152		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-26t0648	923	31	156		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-26t1048	877	31	160		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-26t1449	918	31	164		0.000	16672
20170919_lin-04_GFP_spe-9 027 2017-09-26t1849	870	30	168		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-21t2300	756	30	52		0.000	16864
20170919_lin-04_GFP_spe-9 028 2017-09-22t0300	766	26	56		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-22t0700	799	27	60		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-22t1111	821	27	64		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-22t1520	852	30	68		0.000	16544
20170919_lin-04_GFP_spe-9 028 2017-09-22t1848	855	28	72		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-22t2248	842	31	76		0.000	16608
20170919_lin-04_GFP_spe-9 028 2017-09-23t0304	837	31	80		0.000	16608
20170919_lin-04_GFP_spe-9 028 2017-09-23t0648	835	31	84		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-23t1048	841	28	88		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-23t1448	871	30	92		0.000	21088
20170919_lin-04_GFP_spe-9 028 2017-09-23t1848	876	28	96		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-23t2248	788	29	100		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-24t0248	826	27	104		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-24t0659	826	28	108		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-24t1120	844	28	112		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-24t1448	851	29	116		0.000	21088
20170919_lin-04_GFP_spe-9 028 2017-09-24t1848	844	30	120		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-24t2304	848	29	124		0.000	16672
20170919_lin-04_GFP_spe-9 028 2017-09-25t0248	897	28	128		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-25t0648	878	30	132		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-25t1049	857	30	136		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-25t1449	853	31	140		0.000	21216
20170919_lin-04_GFP_spe-9 028 2017-09-25t1848	810	29	144		0.000	21152
20170919_lin-04_GFP_spe-9 028 2017-09-25t2248	845	30	148		0.000	21088
20170919_lin-04_GFP_spe-9 028 2017-09-26t0252	805	30	152		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-26t0648	833	29	156		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-26t1048	828	31	160		0.000	16736
20170919_lin-04_GFP_spe-9 028 2017-09-26t1449	784	29	164		0.000	16608
20170919_lin-04_GFP_spe-9 028 2017-09-26t1849	750	28	168		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-21t2300	729	28	52		0.000	16800
20170919_lin-04_GFP_spe-9 029 2017-09-22t0300	797	26	56		0.000	16864
20170919_lin-04_GFP_spe-9 029 2017-09-22t0700	787	28	60		0.000	16800
20170919_lin-04_GFP_spe-9 029 2017-09-22t1111	802	25	64		0.000	16800
20170919_lin-04_GFP_spe-9 029 2017-09-22t1520	820	31	68		0.000	16544
20170919_lin-04_GFP_spe-9 029 2017-09-22t1848	866	29	72		0.000	16608
20170919_lin-04_GFP_spe-9 029 2017-09-22t2248	870	29	76		0.000	16608
20170919_lin-04_GFP_spe-9 029 2017-09-23t0304	902	31	80		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-23t0648	849	32	84		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-23t1048	856	31	88		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-23t1448	899	31	92		0.000	21152
20170919_lin-04_GFP_spe-9 029 2017-09-23t1848	904	34	96		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-23t2248	873	34	100		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-24t0248	928	30	104		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-24t0659	855	32	108		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-24t1120	918	32	112		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-24t1448	922	34	116		0.000	21088
20170919_lin-04_GFP_spe-9 029 2017-09-24t1848	904	29	120		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-24t2304	883	32	124		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-25t0248	903	33	128		0.000	16672
20170919_lin-04_GFP_spe-9 029 2017-09-25t0648	952	32	132		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-25t1049	891	35	136		0.000	16800
20170919_lin-04_GFP_spe-9 029 2017-09-25t1449	836	31	140		0.000	21088
20170919_lin-04_GFP_spe-9 029 2017-09-25t1848	895	29	144		0.000	21216
20170919_lin-04_GFP_spe-9 029 2017-09-25t2248	894	32	148		0.000	21152
20170919_lin-04_GFP_spe-9 029 2017-09-26t0252	879	35	152		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-26t0648	857	32	156		0.000	16736
20170919_lin-04_GFP_spe-9 029 2017-09-26t1048	834	34	160		0.000	16800
20170919_lin-04_GFP_spe-9 029 2017-09-26t1449	819	31	164		0.002	16544
20170919_lin-04_GFP_spe-9 029 2017-09-26t1849	839	35	168		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-21t1459	661	23	48		0.000	21152
20170919_lin-04_GFP_spe-9 030 2017-09-21t1859	718	25	52		0.000	16736
20170919_lin-04_GFP_spe-9 030 2017-09-21t2300	739	27	56		0.000	16736
20170919_lin-04_GFP_spe-9 030 2017-09-22t0300	782	24	60		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-22t0700	795	27	64		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-22t1111	762	28	68		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-22t1520	779	27	72		0.000	16480
20170919_lin-04_GFP_spe-9 030 2017-09-22t1848	801	35	76		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-22t2248	816	29	80		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-23t0304	827	29	84		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-23t0648	831	30	88		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-23t1048	811	30	92		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-23t1448	850	31	96		0.000	21024
20170919_lin-04_GFP_spe-9 030 2017-09-23t1848	866	30	100		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-23t2248	822	31	104		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-24t0248	795	30	108		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-24t0659	802	32	112		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-24t1120	779	35	116		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-24t1448	867	34	120		0.000	20960
20170919_lin-04_GFP_spe-9 030 2017-09-24t1848	834	33	124		0.008	16608
20170919_lin-04_GFP_spe-9 030 2017-09-24t2304	781	30	128		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-25t0248	770	32	132		0.000	16608
20170919_lin-04_GFP_spe-9 030 2017-09-25t0648	807	32	136		0.000	16736
20170919_lin-04_GFP_spe-9 030 2017-09-25t1049	798	31	140		0.000	16736
20170919_lin-04_GFP_spe-9 030 2017-09-25t1449	813	32	144		0.000	21024
20170919_lin-04_GFP_spe-9 030 2017-09-25t1848	869	30	148		0.000	21088
20170919_lin-04_GFP_spe-9 030 2017-09-25t2248	855	34	152		0.000	21024
20170919_lin-04_GFP_spe-9 030 2017-09-26t0252	830	33	156		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-26t0648	813	32	160		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-26t1048	841	31	164		0.000	16672
20170919_lin-04_GFP_spe-9 030 2017-09-26t1449	756	31	168		0.001	16544
20170919_lin-04_GFP_spe-9 031 2017-09-21t2300	717	22	52		0.000	16736
20170919_lin-04_GFP_spe-9 031 2017-09-22t0300	731	23	56		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-22t0700	777	25	60		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-22t1111	775	27	64		0.000	16736
20170919_lin-04_GFP_spe-9 031 2017-09-22t1520	773	26	68		0.000	16544
20170919_lin-04_GFP_spe-9 031 2017-09-22t1848	759	27	72		0.000	16544
20170919_lin-04_GFP_spe-9 031 2017-09-22t2248	777	27	76		0.000	16544
20170919_lin-04_GFP_spe-9 031 2017-09-23t0304	837	28	80		0.000	16608
20170919_lin-04_GFP_spe-9 031 2017-09-23t0648	799	28	84		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-23t1048	798	27	88		0.000	16544
20170919_lin-04_GFP_spe-9 031 2017-09-23t1448	802	27	92		0.000	20960
20170919_lin-04_GFP_spe-9 031 2017-09-23t1848	761	31	96		0.000	16608
20170919_lin-04_GFP_spe-9 031 2017-09-23t2248	844	26	100		0.000	16608
20170919_lin-04_GFP_spe-9 031 2017-09-24t0248	809	29	104		0.000	16608
20170919_lin-04_GFP_spe-9 031 2017-09-24t0659	753	29	108		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-24t1120	823	31	112		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-24t1448	797	29	116		0.000	20960
20170919_lin-04_GFP_spe-9 031 2017-09-24t1848	779	30	120		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-24t2304	770	30	124		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-25t0248	809	32	128		0.000	16608
20170919_lin-04_GFP_spe-9 031 2017-09-25t0648	792	32	132		0.000	16736
20170919_lin-04_GFP_spe-9 031 2017-09-25t1049	782	31	136		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-25t1449	783	31	140		0.000	21088
20170919_lin-04_GFP_spe-9 031 2017-09-25t1848	758	30	144		0.000	21152
20170919_lin-04_GFP_spe-9 031 2017-09-25t2248	762	32	148		0.000	21088
20170919_lin-04_GFP_spe-9 031 2017-09-26t0252	774	29	152		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-26t0648	788	29	156		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-26t1048	759	32	160		0.000	16672
20170919_lin-04_GFP_spe-9 031 2017-09-26t1449	776	29	164		0.000	16544
20170919_lin-04_GFP_spe-9 031 2017-09-26t1849	830	31	168		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-21t1459	629	22	48		0.000	21088
20170919_lin-04_GFP_spe-9 032 2017-09-21t1859	671	26	52		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-21t2300	725	27	56		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-22t0300	764	25	60		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-22t0700	765	26	64		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-22t1111	760	28	68		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-22t1520	770	27	72		0.000	16544
20170919_lin-04_GFP_spe-9 032 2017-09-22t1848	789	26	76		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-22t2248	791	27	80		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-23t0304	809	26	84		0.000	16544
20170919_lin-04_GFP_spe-9 032 2017-09-23t0648	765	27	88		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-23t1048	797	29	92		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-23t1448	836	29	96		0.000	21088
20170919_lin-04_GFP_spe-9 032 2017-09-23t1848	819	31	100		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-23t2248	849	29	104		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-24t0248	795	29	108		0.004	16608
20170919_lin-04_GFP_spe-9 032 2017-09-24t0659	840	28	112		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-24t1120	874	29	116		0.000	16608
20170919_lin-04_GFP_spe-9 032 2017-09-24t1448	913	29	120		0.000	21088
20170919_lin-04_GFP_spe-9 032 2017-09-24t1848	828	27	124		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-24t2304	844	30	128		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-25t0248	830	29	132		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-25t0648	794	31	136		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-25t1049	831	30	140		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-25t1449	820	29	144		0.000	21024
20170919_lin-04_GFP_spe-9 032 2017-09-25t1848	843	29	148		0.000	21088
20170919_lin-04_GFP_spe-9 032 2017-09-25t2248	842	31	152		0.000	21152
20170919_lin-04_GFP_spe-9 032 2017-09-26t0252	827	31	156		0.000	16672
20170919_lin-04_GFP_spe-9 032 2017-09-26t0648	778	30	160		0.001	16736
20170919_lin-04_GFP_spe-9 032 2017-09-26t1048	746	28	164		0.000	16736
20170919_lin-04_GFP_spe-9 032 2017-09-26t1449	719	29	168		0.001	16544
20170919_lin-04_GFP_spe-9 033 2017-09-21t1459	561	18	48		0.000	20960
20170919_lin-04_GFP_spe-9 033 2017-09-21t1859	695	21	52		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-21t2300	665	24	56		0.000	16608
20170919_lin-04_GFP_spe-9 033 2017-09-22t0300	786	26	60		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-22t0700	797	25	64		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-22t1111	829	24	68		0.000	16608
20170919_lin-04_GFP_spe-9 033 2017-09-22t1520	778	27	72		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-22t1848	844	28	76		0.000	16352
20170919_lin-04_GFP_spe-9 033 2017-09-22t2248	792	29	80		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-23t0304	867	29	84		0.000	16416
20170919_lin-04_GFP_spe-9 033 2017-09-23t0648	828	28	88		0.000	16416
20170919_lin-04_GFP_spe-9 033 2017-09-23t1048	862	30	92		0.000	16416
20170919_lin-04_GFP_spe-9 033 2017-09-23t1448	854	27	96		0.000	20832
20170919_lin-04_GFP_spe-9 033 2017-09-23t1848	844	29	100		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-23t2248	838	28	104		0.001	16416
20170919_lin-04_GFP_spe-9 033 2017-09-24t0248	855	29	108		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-24t0659	846	28	112		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-24t1120	882	29	116		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-24t1448	830	29	120		0.000	20832
20170919_lin-04_GFP_spe-9 033 2017-09-24t1848	876	31	124		0.007	16480
20170919_lin-04_GFP_spe-9 033 2017-09-24t2304	842	30	128		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-25t0248	888	28	132		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-25t0648	836	30	136		0.000	16608
20170919_lin-04_GFP_spe-9 033 2017-09-25t1049	886	28	140		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-25t1449	863	31	144		0.000	20832
20170919_lin-04_GFP_spe-9 033 2017-09-25t1848	879	29	148		0.000	20896
20170919_lin-04_GFP_spe-9 033 2017-09-25t2248	851	30	152		0.000	20768
20170919_lin-04_GFP_spe-9 033 2017-09-26t0252	861	31	156		0.000	16544
20170919_lin-04_GFP_spe-9 033 2017-09-26t0648	841	29	160		0.000	16480
20170919_lin-04_GFP_spe-9 033 2017-09-26t1048	834	30	164		0.000	16608
20170919_lin-04_GFP_spe-9 033 2017-09-26t1449	822	30	168		0.000	16416
20170919_lin-04_GFP_spe-9 034 2017-09-21t2300	730	26	52		0.000	16160
20170919_lin-04_GFP_spe-9 034 2017-09-22t0300	758	27	56		0.000	16160
20170919_lin-04_GFP_spe-9 034 2017-09-22t0700	753	28	60		0.000	16224
20170919_lin-04_GFP_spe-9 034 2017-09-22t1111	845	26	64		0.007	16096
20170919_lin-04_GFP_spe-9 034 2017-09-22t1520	806	28	68		0.005	16544
20170919_lin-04_GFP_spe-9 034 2017-09-22t1848	866	33	72		0.000	16608
20170919_lin-04_GFP_spe-9 034 2017-09-22t2248	873	31	76		0.000	16608
20170919_lin-04_GFP_spe-9 034 2017-09-23t0304	877	31	80		0.000	16544
20170919_lin-04_GFP_spe-9 034 2017-09-23t0648	827	32	84		0.000	16032
20170919_lin-04_GFP_spe-9 034 2017-09-23t1048	840	31	88		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-23t1448	839	31	92		0.000	21024
20170919_lin-04_GFP_spe-9 034 2017-09-23t1848	854	31	96		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-23t2248	800	29	100		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-24t0248	814	32	104		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-24t0659	821	30	108		0.005	16032
20170919_lin-04_GFP_spe-9 034 2017-09-24t1120	791	30	112		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-24t1448	810	29	116		0.000	21152
20170919_lin-04_GFP_spe-9 034 2017-09-24t1848	801	28	120		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-24t2304	773	31	124		0.000	16160
20170919_lin-04_GFP_spe-9 034 2017-09-25t0248	817	32	128		0.006	16736
20170919_lin-04_GFP_spe-9 034 2017-09-25t0648	803	30	132		0.000	16160
20170919_lin-04_GFP_spe-9 034 2017-09-25t1049	787	30	136		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-25t1449	834	30	140		0.000	21024
20170919_lin-04_GFP_spe-9 034 2017-09-25t1848	826	29	144		0.000	21216
20170919_lin-04_GFP_spe-9 034 2017-09-25t2248	773	30	148		0.000	21024
20170919_lin-04_GFP_spe-9 034 2017-09-26t0252	810	29	152		0.000	16096
20170919_lin-04_GFP_spe-9 034 2017-09-26t0648	754	31	156		0.000	16672
20170919_lin-04_GFP_spe-9 034 2017-09-26t1048	756	32	160		0.000	16160
20170919_lin-04_GFP_spe-9 034 2017-09-26t1449	738	31	164		0.000	16032
20170919_lin-04_GFP_spe-9 034 2017-09-26t1849	747	29	168		0.000	16032
20170919_lin-04_GFP_spe-9 035 2017-09-21t2300	778	26	52		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-22t0300	801	28	56		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-22t0700	817	28	60		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-22t1111	864	30	64		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-22t1520	843	29	68		0.000	16544
20170919_lin-04_GFP_spe-9 035 2017-09-22t1848	814	29	72		0.000	16544
20170919_lin-04_GFP_spe-9 035 2017-09-22t2248	838	29	76		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-23t0304	826	30	80		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-23t0648	862	29	84		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-23t1048	847	35	88		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-23t1448	801	28	92		0.000	21024
20170919_lin-04_GFP_spe-9 035 2017-09-23t1848	782	31	96		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-23t2248	803	31	100		0.000	16736
20170919_lin-04_GFP_spe-9 035 2017-09-24t0248	801	31	104		0.000	16544
20170919_lin-04_GFP_spe-9 035 2017-09-24t0659	776	30	108		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-24t1120	819	29	112		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-24t1448	810	29	116		0.000	21088
20170919_lin-04_GFP_spe-9 035 2017-09-24t1848	874	29	120		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-24t2304	816	33	124		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-25t0248	839	33	128		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-25t0648	830	31	132		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-25t1049	826	33	136		0.000	16608
20170919_lin-04_GFP_spe-9 035 2017-09-25t1449	832	32	140		0.000	21024
20170919_lin-04_GFP_spe-9 035 2017-09-25t1848	818	31	144		0.000	21088
20170919_lin-04_GFP_spe-9 035 2017-09-25t2248	842	32	148		0.000	21024
20170919_lin-04_GFP_spe-9 035 2017-09-26t0252	834	32	152		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-26t0648	851	33	156		0.000	16672
20170919_lin-04_GFP_spe-9 035 2017-09-26t1048	829	29	160		0.000	16736
20170919_lin-04_GFP_spe-9 035 2017-09-26t1449	834	31	164		0.000	16544
20170919_lin-04_GFP_spe-9 035 2017-09-26t1849	831	31	168		0.000	16544
20170919_lin-04_GFP_spe-9 037 2017-09-21t2300	714	24	52		0.000	16672
20170919_lin-04_GFP_spe-9 037 2017-09-22t0300	748	26	56		0.000	16672
20170919_lin-04_GFP_spe-9 037 2017-09-22t0700	806	26	60		0.000	16672
20170919_lin-04_GFP_spe-9 037 2017-09-22t1111	794	31	64		0.000	16608
20170919_lin-04_GFP_spe-9 037 2017-09-22t1520	794	30	68		0.000	16544
20170919_lin-04_GFP_spe-9 037 2017-09-22t1848	836	30	72		0.000	16544
20170919_lin-04_GFP_spe-9 037 2017-09-22t2248	811	29	76		0.000	16544
20170919_lin-04_GFP_spe-9 037 2017-09-23t0304	873	29	80		0.000	16544
20170919_lin-04_GFP_spe-9 037 2017-09-23t0648	883	29	84		0.000	16608
20170919_lin-04_GFP_spe-9 037 2017-09-23t1048	869	30	88		0.000	16544
